Interval=	0,01 s
ExcelDateTime=	4,3899352873981479e+004	09-03-2020 8:28:08,312
TimeFormat=	StartOfBlock
ChannelTitle=	Canal 1	Canal 7
Range=	200,0 mV	200,0 mV
UnitName=	 L/s	 L/s
TopValue=	8,0	8,0
BottomValue=	-8,0	-8,0
0:09:24,57	0,2	-0,1	
0:09:24,58	0,2	-0,1	
0:09:24,59	0,2	-0,1	
0:09:24,6	0,2	-0,1	
0:09:24,61	0,2	-0,1	
0:09:24,62	0,2	-0,1	
0:09:24,63	0,2	-0,1	
0:09:24,64	0,2	-0,1	
0:09:24,65	0,2	-0,1	
0:09:24,66	0,2	-0,1	
0:09:24,67	0,2	-0,1	
0:09:24,68	0,2	-0,1	
0:09:24,69	0,2	-0,1	
0:09:24,7	0,2	-0,1	
0:09:24,71	0,2	-0,1	
0:09:24,72	0,2	-0,1	
0:09:24,73	0,2	-0,1	
0:09:24,74	0,2	-0,1	
0:09:24,75	0,2	-0,1	
0:09:24,76	0,2	-0,1	
0:09:24,77	0,2	-0,1	
0:09:24,78	0,2	-0,1	
0:09:24,79	0,2	-0,1	
0:09:24,8	0,2	-0,1	
0:09:24,81	0,2	-0,1	
0:09:24,82	0,2	-0,1	
0:09:24,83	0,2	-0,1	
0:09:24,84	0,2	-0,1	
0:09:24,85	0,2	-0,1	
0:09:24,86	0,2	-0,1	
0:09:24,87	0,2	-0,1	
0:09:24,88	0,2	-0,1	
0:09:24,89	0,2	-0,1	
0:09:24,9	0,2	-0,1	
0:09:24,91	0,2	-0,1	
0:09:24,92	0,2	-0,1	
0:09:24,93	0,2	-0,1	
0:09:24,94	0,2	-0,1	
0:09:24,95	0,2	-0,1	
0:09:24,96	0,2	-0,1	
0:09:24,97	0,2	-0,1	
0:09:24,98	0,2	-0,1	
0:09:24,99	0,2	-0,1	
0:09:25,0	0,2	-0,1	
0:09:25,01	0,2	-0,1	
0:09:25,02	0,2	-0,1	
0:09:25,03	0,2	-0,1	
0:09:25,04	0,2	-0,1	
0:09:25,05	0,2	-0,1	
0:09:25,06	0,2	-0,1	
0:09:25,07	0,2	-0,1	
0:09:25,08	0,2	-0,1	
0:09:25,09	0,2	-0,1	
0:09:25,1	0,2	-0,1	
0:09:25,11	0,2	-0,1	
0:09:25,12	0,2	-0,1	
0:09:25,13	0,2	-0,1	
0:09:25,14	0,2	-0,1	
0:09:25,15	0,2	-0,1	
0:09:25,16	0,2	-0,1	
0:09:25,17	0,2	-0,1	
0:09:25,18	0,2	-0,1	
0:09:25,19	0,2	-0,1	
0:09:25,2	0,2	-0,1	
0:09:25,21	0,2	-0,1	
0:09:25,22	0,2	-0,1	
0:09:25,23	0,2	-0,1	
0:09:25,24	0,2	-0,1	
0:09:25,25	0,2	-0,1	
0:09:25,26	0,2	-0,1	
0:09:25,27	0,2	-0,1	
0:09:25,28	0,2	-0,1	
0:09:25,29	0,2	-0,1	
0:09:25,3	0,2	-0,1	
0:09:25,31	0,2	-0,1	
0:09:25,32	0,2	-0,1	
0:09:25,33	0,2	-0,1	
0:09:25,34	0,2	-0,1	
0:09:25,35	0,2	-0,1	
0:09:25,36	0,2	-0,1	
0:09:25,37	0,2	-0,1	
0:09:25,38	0,2	-0,1	
0:09:25,39	0,2	-0,1	
0:09:25,4	0,2	-0,1	
0:09:25,41	0,2	-0,1	
0:09:25,42	0,2	-0,1	
0:09:25,43	0,2	-0,1	
0:09:25,44	0,2	-0,1	
0:09:25,45	0,2	-0,1	
0:09:25,46	0,2	-0,1	
0:09:25,47	0,2	-0,1	
0:09:25,48	0,2	-0,1	
0:09:25,49	0,2	-0,1	
0:09:25,5	0,2	-0,1	
0:09:25,51	0,2	-0,1	
0:09:25,52	0,2	-0,1	
0:09:25,53	0,2	-0,1	
0:09:25,54	0,2	-0,1	
0:09:25,55	0,2	-0,1	
0:09:25,56	0,2	-0,1	
0:09:25,57	0,2	-0,1	
0:09:25,58	0,2	-0,1	
0:09:25,59	0,2	-0,1	
0:09:25,6	0,2	-0,1	
0:09:25,61	0,2	-0,1	
0:09:25,62	0,2	-0,1	
0:09:25,63	0,2	-0,1	
0:09:25,64	0,2	-0,1	
0:09:25,65	0,2	-0,1	
0:09:25,66	0,2	-0,1	
0:09:25,67	0,2	-0,1	
0:09:25,68	0,2	-0,1	
0:09:25,69	0,2	-0,1	
0:09:25,7	0,2	-0,1	
0:09:25,71	0,2	-0,1	
0:09:25,72	0,2	-0,1	
0:09:25,73	0,2	-0,1	
0:09:25,74	0,2	-0,1	
0:09:25,75	0,2	-0,1	
0:09:25,76	0,2	-0,1	
0:09:25,77	0,5	-0,1	
0:09:25,78	0,0	-0,1	
0:09:25,79	0,2	-0,1	
0:09:25,8	0,1	-0,1	
0:09:25,81	0,2	-0,1	
0:09:25,82	0,2	-0,1	
0:09:25,83	0,2	-0,1	
0:09:25,84	0,2	-0,1	
0:09:25,85	0,2	-0,1	
0:09:25,86	0,2	-0,1	
0:09:25,87	0,2	-0,1	
0:09:25,88	0,2	-0,1	
0:09:25,89	0,2	-0,1	
0:09:25,9	0,2	-0,1	
0:09:25,91	0,2	-0,1	
0:09:25,92	0,2	-0,1	
0:09:25,93	0,2	-0,1	
0:09:25,94	0,2	-0,1	
0:09:25,95	0,2	-0,1	
0:09:25,96	0,2	-0,1	
0:09:25,97	0,2	-0,1	
0:09:25,98	0,2	-0,1	
0:09:25,99	0,2	-0,1	
0:09:26,0	0,2	-0,1	
0:09:26,01	0,2	-0,1	
0:09:26,02	0,2	-0,1	
0:09:26,03	0,2	-0,1	
0:09:26,04	0,2	-0,1	
0:09:26,05	0,2	-0,1	
0:09:26,06	0,2	-0,1	
0:09:26,07	0,2	-0,1	
0:09:26,08	0,2	-0,1	
0:09:26,09	0,2	-0,1	
0:09:26,1	0,2	-0,1	
0:09:26,11	0,2	-0,1	
0:09:26,12	0,2	-0,1	
0:09:26,13	0,2	-0,1	
0:09:26,14	0,2	-0,1	
0:09:26,15	0,2	-0,1	
0:09:26,16	0,2	-0,1	
0:09:26,17	0,2	-0,1	
0:09:26,18	0,2	-0,1	
0:09:26,19	0,2	-0,1	
0:09:26,2	0,2	-0,1	
0:09:26,21	0,2	-0,1	
0:09:26,22	0,2	-0,1	
0:09:26,23	0,2	-0,1	
0:09:26,24	0,2	-0,1	
0:09:26,25	0,2	-0,1	
0:09:26,26	0,2	-0,1	
0:09:26,27	0,2	-0,1	
0:09:26,28	0,2	-0,1	
0:09:26,29	0,2	-0,1	
0:09:26,3	0,2	-0,1	
0:09:26,31	0,2	-0,1	
0:09:26,32	0,2	-0,1	
0:09:26,33	0,2	-0,1	
0:09:26,34	0,2	-0,1	
0:09:26,35	0,2	-0,1	
0:09:26,36	0,2	-0,1	
0:09:26,37	0,2	-0,1	
0:09:26,38	0,2	-0,1	
0:09:26,39	0,2	-0,1	
0:09:26,4	0,2	-0,1	
0:09:26,41	0,2	-0,1	
0:09:26,42	0,2	-0,1	
0:09:26,43	0,2	-0,1	
0:09:26,44	0,2	-0,1	
0:09:26,45	0,2	-0,1	
0:09:26,46	0,2	-0,1	
0:09:26,47	0,2	-0,1	
0:09:26,48	0,2	-0,1	
0:09:26,49	0,2	-0,1	
0:09:26,5	0,2	-0,1	
0:09:26,51	0,2	-0,1	
0:09:26,52	0,2	-0,1	
0:09:26,53	0,2	-0,1	
0:09:26,54	0,2	-0,1	
0:09:26,55	0,2	-0,1	
0:09:26,56	0,2	-0,1	
0:09:26,57	0,2	-0,1	
0:09:26,58	0,2	-0,1	
0:09:26,59	0,2	-0,1	
0:09:26,6	0,2	-0,1	
0:09:26,61	0,2	-0,1	
0:09:26,62	0,2	-0,1	
0:09:26,63	0,2	-0,1	
0:09:26,64	0,2	-0,1	
0:09:26,65	0,2	-0,1	
0:09:26,66	0,2	-0,1	
0:09:26,67	0,2	-0,1	
0:09:26,68	0,2	-0,1	
0:09:26,69	0,2	-0,1	
0:09:26,7	0,2	-0,1	
0:09:26,71	0,2	-0,1	
0:09:26,72	0,2	-0,1	
0:09:26,73	0,2	-0,1	
0:09:26,74	0,2	-0,1	
0:09:26,75	0,2	-0,1	
0:09:26,76	0,2	-0,1	
0:09:26,77	0,2	-0,1	
0:09:26,78	0,2	-0,1	
0:09:26,79	0,2	-0,1	
0:09:26,8	0,2	-0,1	
0:09:26,81	0,2	-0,1	
0:09:26,82	0,2	-0,1	
0:09:26,83	0,2	-0,1	
0:09:26,84	0,2	-0,1	
0:09:26,85	0,2	-0,1	
0:09:26,86	0,2	-0,1	
0:09:26,87	0,2	-0,1	
0:09:26,88	0,2	-0,1	
0:09:26,89	0,2	0,1	
0:09:26,9	0,2	0,2	
0:09:26,91	0,2	0,3	
0:09:26,92	0,2	0,3	
0:09:26,93	0,2	0,2	
0:09:26,94	0,2	0,3	
0:09:26,95	0,2	0,5	
0:09:26,96	0,2	0,5	
0:09:26,97	0,2	0,6	
0:09:26,98	0,2	0,6	
0:09:26,99	0,2	0,6	
0:09:27,0	0,2	0,6	
0:09:27,01	0,2	0,7	
0:09:27,02	0,2	0,6	
0:09:27,03	0,2	0,6	
0:09:27,04	0,2	0,7	
0:09:27,05	0,2	0,7	
0:09:27,06	0,2	0,7	
0:09:27,07	0,2	0,7	
0:09:27,08	0,2	0,7	
0:09:27,09	0,2	0,7	
0:09:27,1	0,2	0,6	
0:09:27,11	0,2	0,6	
0:09:27,12	0,2	0,6	
0:09:27,13	0,2	0,6	
0:09:27,14	0,2	0,6	
0:09:27,15	0,2	0,6	
0:09:27,16	0,2	0,6	
0:09:27,17	0,2	0,6	
0:09:27,18	0,2	0,6	
0:09:27,19	0,2	0,6	
0:09:27,2	0,2	0,6	
0:09:27,21	0,2	0,6	
0:09:27,22	0,2	0,6	
0:09:27,23	0,2	0,6	
0:09:27,24	0,2	0,6	
0:09:27,25	0,2	0,6	
0:09:27,26	0,2	0,6	
0:09:27,27	0,2	0,6	
0:09:27,28	0,2	0,6	
0:09:27,29	0,2	0,6	
0:09:27,3	0,2	0,6	
0:09:27,31	0,2	0,6	
0:09:27,32	0,2	0,6	
0:09:27,33	0,2	0,6	
0:09:27,34	0,2	0,6	
0:09:27,35	0,2	0,5	
0:09:27,36	0,2	0,5	
0:09:27,37	0,2	0,5	
0:09:27,38	0,2	0,5	
0:09:27,39	0,2	0,5	
0:09:27,4	0,2	0,5	
0:09:27,41	0,2	0,5	
0:09:27,42	0,2	0,5	
0:09:27,43	0,2	0,5	
0:09:27,44	0,2	0,5	
0:09:27,45	0,2	0,5	
0:09:27,46	0,2	0,5	
0:09:27,47	0,2	0,5	
0:09:27,48	0,2	0,4	
0:09:27,49	0,2	0,4	
0:09:27,5	0,2	0,4	
0:09:27,51	0,2	0,4	
0:09:27,52	0,2	0,4	
0:09:27,53	0,2	0,4	
0:09:27,54	0,2	0,4	
0:09:27,55	0,2	0,4	
0:09:27,56	0,2	0,4	
0:09:27,57	0,2	0,4	
0:09:27,58	0,2	0,4	
0:09:27,59	0,2	0,4	
0:09:27,6	0,2	0,4	
0:09:27,61	0,2	0,4	
0:09:27,62	0,2	0,4	
0:09:27,63	0,2	0,3	
0:09:27,64	0,2	0,3	
0:09:27,65	0,2	0,3	
0:09:27,66	0,2	0,3	
0:09:27,67	0,2	0,3	
0:09:27,68	0,2	0,3	
0:09:27,69	0,2	0,3	
0:09:27,7	0,2	0,3	
0:09:27,71	0,2	0,3	
0:09:27,72	0,2	0,3	
0:09:27,73	0,2	0,3	
0:09:27,74	0,2	0,3	
0:09:27,75	0,2	0,3	
0:09:27,76	0,2	0,3	
0:09:27,77	0,2	0,3	
0:09:27,78	0,2	0,3	
0:09:27,79	0,2	0,3	
0:09:27,8	0,2	0,3	
0:09:27,81	0,2	0,3	
0:09:27,82	0,2	0,2	
0:09:27,83	0,2	0,2	
0:09:27,84	0,2	0,2	
0:09:27,85	0,2	0,2	
0:09:27,86	0,2	0,2	
0:09:27,87	0,2	0,3	
0:09:27,88	0,1	0,2	
0:09:27,89	0,2	0,2	
0:09:27,9	0,2	0,2	
0:09:27,91	0,2	0,1	
0:09:27,92	0,2	0,1	
0:09:27,93	0,3	0,1	
0:09:27,94	0,3	0,1	
0:09:27,95	0,3	0,0	
0:09:27,96	0,3	0,0	
0:09:27,97	0,3	0,0	
0:09:27,98	0,3	0,0	
0:09:27,99	0,3	0,1	
0:09:28,0	0,3	0,1	
0:09:28,01	0,3	0,1	
0:09:28,02	0,3	0,0	
0:09:28,03	0,3	0,0	
0:09:28,04	0,3	0,0	
0:09:28,05	0,3	0,0	
0:09:28,06	0,3	0,0	
0:09:28,07	0,3	0,0	
0:09:28,08	0,3	0,0	
0:09:28,09	0,3	0,0	
0:09:28,1	0,3	0,0	
0:09:28,11	0,3	0,0	
0:09:28,12	0,3	0,0	
0:09:28,13	0,3	0,0	
0:09:28,14	0,3	-0,0	
0:09:28,15	0,3	-0,0	
0:09:28,16	0,4	-0,0	
0:09:28,17	0,4	-0,0	
0:09:28,18	0,4	-0,1	
0:09:28,19	0,4	0,0	
0:09:28,2	0,4	-0,1	
0:09:28,21	0,4	-0,1	
0:09:28,22	0,4	-0,0	
0:09:28,23	0,4	-0,1	
0:09:28,24	0,4	-0,1	
0:09:28,25	0,4	-0,1	
0:09:28,26	0,3	-0,1	
0:09:28,27	0,4	-0,1	
0:09:28,28	0,3	-0,1	
0:09:28,29	0,3	-0,1	
0:09:28,3	0,3	-0,1	
0:09:28,31	0,3	-0,1	
0:09:28,32	0,3	-0,1	
0:09:28,33	0,3	-0,1	
0:09:28,34	0,3	-0,1	
0:09:28,35	0,3	-0,1	
0:09:28,36	0,3	-0,1	
0:09:28,37	0,3	-0,1	
0:09:28,38	0,3	-0,1	
0:09:28,39	0,3	-0,1	
0:09:28,4	0,3	-0,1	
0:09:28,41	0,3	-0,1	
0:09:28,42	0,3	-0,1	
0:09:28,43	0,3	-0,1	
0:09:28,44	0,3	-0,1	
0:09:28,45	0,3	-0,1	
0:09:28,46	0,3	-0,1	
0:09:28,47	0,3	-0,1	
0:09:28,48	0,3	-0,1	
0:09:28,49	0,3	-0,1	
0:09:28,5	0,3	-0,1	
0:09:28,51	0,3	-0,1	
0:09:28,52	0,3	-0,1	
0:09:28,53	0,3	-0,1	
0:09:28,54	0,3	-0,1	
0:09:28,55	0,3	-0,1	
0:09:28,56	0,3	-0,1	
0:09:28,57	0,3	-0,1	
0:09:28,58	0,3	-0,1	
0:09:28,59	0,3	-0,1	
0:09:28,6	0,3	-0,1	
0:09:28,61	0,3	-0,1	
0:09:28,62	0,3	-0,1	
0:09:28,63	0,3	-0,1	
0:09:28,64	0,3	-0,1	
0:09:28,65	0,3	-0,1	
0:09:28,66	0,3	-0,1	
0:09:28,67	0,3	-0,1	
0:09:28,68	0,3	-0,1	
0:09:28,69	0,3	-0,1	
0:09:28,7	0,3	-0,1	
0:09:28,71	0,3	-0,1	
0:09:28,72	0,3	-0,1	
0:09:28,73	0,3	-0,1	
0:09:28,74	0,3	-0,1	
0:09:28,75	0,3	-0,1	
0:09:28,76	0,3	-0,1	
0:09:28,77	0,3	-0,1	
0:09:28,78	0,3	-0,1	
0:09:28,79	0,3	-0,1	
0:09:28,8	0,3	-0,1	
0:09:28,81	0,3	-0,1	
0:09:28,82	0,3	-0,1	
0:09:28,83	0,2	-0,1	
0:09:28,84	0,2	-0,1	
0:09:28,85	0,3	-0,1	
0:09:28,86	0,3	-0,1	
0:09:28,87	0,3	-0,1	
0:09:28,88	0,3	-0,1	
0:09:28,89	0,2	-0,1	
0:09:28,9	0,2	-0,1	
0:09:28,91	0,3	-0,1	
0:09:28,92	0,2	-0,1	
0:09:28,93	0,2	-0,1	
0:09:28,94	0,2	-0,1	
0:09:28,95	0,2	-0,1	
0:09:28,96	0,2	-0,1	
0:09:28,97	0,2	-0,1	
0:09:28,98	0,2	-0,1	
0:09:28,99	0,2	-0,1	
0:09:29,0	0,2	-0,1	
0:09:29,01	0,2	-0,1	
0:09:29,02	0,2	-0,1	
0:09:29,03	0,2	-0,1	
0:09:29,04	0,2	-0,1	
0:09:29,05	0,2	-0,1	
0:09:29,06	0,2	-0,1	
0:09:29,07	0,2	-0,1	
0:09:29,08	0,2	-0,1	
0:09:29,09	0,2	-0,1	
0:09:29,1	0,2	-0,1	
0:09:29,11	0,2	-0,1	
0:09:29,12	0,2	-0,1	
0:09:29,13	0,2	-0,1	
0:09:29,14	0,2	-0,1	
0:09:29,15	0,2	-0,1	
0:09:29,16	0,2	-0,1	
0:09:29,17	0,2	-0,1	
0:09:29,18	0,2	-0,1	
0:09:29,19	0,2	-0,1	
0:09:29,2	0,2	-0,1	
0:09:29,21	0,2	-0,1	
0:09:29,22	0,2	-0,1	
0:09:29,23	0,2	-0,1	
0:09:29,24	0,2	-0,1	
0:09:29,25	0,2	-0,1	
0:09:29,26	0,2	-0,1	
0:09:29,27	0,2	-0,1	
0:09:29,28	0,2	-0,1	
0:09:29,29	0,2	-0,1	
0:09:29,3	0,2	-0,1	
0:09:29,31	0,2	-0,1	
0:09:29,32	0,2	-0,1	
0:09:29,33	0,2	-0,1	
0:09:29,34	0,2	-0,1	
0:09:29,35	0,2	-0,1	
0:09:29,36	0,2	-0,1	
0:09:29,37	0,2	-0,1	
0:09:29,38	0,2	-0,1	
0:09:29,39	0,2	-0,1	
0:09:29,4	0,2	-0,1	
0:09:29,41	0,2	-0,1	
0:09:29,42	0,2	-0,1	
0:09:29,43	0,2	-0,1	
0:09:29,44	0,2	-0,1	
0:09:29,45	0,2	-0,1	
0:09:29,46	0,2	-0,1	
0:09:29,47	0,2	-0,1	
0:09:29,48	0,2	-0,1	
0:09:29,49	0,2	-0,1	
0:09:29,5	0,2	-0,1	
0:09:29,51	0,2	-0,1	
0:09:29,52	0,2	-0,1	
0:09:29,53	0,2	-0,1	
0:09:29,54	0,2	-0,1	
0:09:29,55	0,2	-0,1	
0:09:29,56	0,2	-0,1	
0:09:29,57	0,2	-0,1	
0:09:29,58	0,2	-0,1	
0:09:29,59	0,2	-0,1	
0:09:29,6	0,2	-0,1	
0:09:29,61	0,2	-0,1	
0:09:29,62	0,2	-0,1	
0:09:29,63	0,2	-0,1	
0:09:29,64	0,2	-0,1	
0:09:29,65	0,2	-0,1	
0:09:29,66	0,2	-0,1	
0:09:29,67	0,2	-0,1	
0:09:29,68	0,2	-0,1	
0:09:29,69	0,2	-0,1	
0:09:29,7	0,2	-0,1	
0:09:29,71	0,2	-0,1	
0:09:29,72	0,2	-0,1	
0:09:29,73	0,2	-0,1	
0:09:29,74	0,2	-0,1	
0:09:29,75	0,2	-0,1	
0:09:29,76	0,2	-0,1	
0:09:29,77	0,2	-0,1	
0:09:29,78	0,2	-0,1	
0:09:29,79	0,2	-0,1	
0:09:29,8	0,2	-0,1	
0:09:29,81	0,2	-0,1	
0:09:29,82	0,2	-0,1	
0:09:29,83	0,2	-0,1	
0:09:29,84	0,2	-0,1	
0:09:29,85	0,2	-0,1	
0:09:29,86	0,2	-0,1	
0:09:29,87	0,2	-0,1	
0:09:29,88	0,2	-0,1	
0:09:29,89	0,2	-0,1	
0:09:29,9	0,2	-0,1	
0:09:29,91	0,2	-0,1	
0:09:29,92	0,2	-0,1	
0:09:29,93	0,2	-0,1	
0:09:29,94	0,2	-0,1	
0:09:29,95	0,2	-0,1	
0:09:29,96	0,2	-0,1	
0:09:29,97	0,2	-0,1	
0:09:29,98	0,2	-0,1	
0:09:29,99	0,2	-0,1	
0:09:30,0	0,2	-0,1	
0:09:30,01	0,2	-0,1	
0:09:30,02	0,2	-0,1	
0:09:30,03	0,2	-0,1	
0:09:30,04	0,2	-0,1	
0:09:30,05	0,2	-0,1	
0:09:30,06	0,2	-0,1	
0:09:30,07	0,2	-0,1	
0:09:30,08	0,2	-0,1	
0:09:30,09	0,2	-0,1	
0:09:30,1	0,2	-0,1	
0:09:30,11	0,2	-0,1	
0:09:30,12	0,2	-0,1	
0:09:30,13	0,2	-0,1	
0:09:30,14	0,2	-0,1	
0:09:30,15	0,2	-0,1	
0:09:30,16	0,2	-0,1	
0:09:30,17	0,2	-0,1	
0:09:30,18	0,2	-0,1	
0:09:30,19	0,2	-0,1	
0:09:30,2	0,2	-0,1	
0:09:30,21	0,2	-0,1	
0:09:30,22	0,2	-0,1	
0:09:30,23	0,2	-0,1	
0:09:30,24	0,2	-0,1	
0:09:30,25	0,2	-0,1	
0:09:30,26	0,2	-0,1	
0:09:30,27	0,2	-0,1	
0:09:30,28	0,2	-0,1	
0:09:30,29	0,2	-0,1	
0:09:30,3	0,2	-0,1	
0:09:30,31	0,2	-0,1	
0:09:30,32	0,2	-0,1	
0:09:30,33	0,2	-0,1	
0:09:30,34	0,2	-0,1	
0:09:30,35	0,2	-0,1	
0:09:30,36	0,2	-0,1	
0:09:30,37	0,2	-0,1	
0:09:30,38	0,2	-0,1	
0:09:30,39	0,2	-0,1	
0:09:30,4	0,2	-0,1	
0:09:30,41	0,2	-0,1	
0:09:30,42	0,2	-0,1	
0:09:30,43	0,2	-0,1	
0:09:30,44	0,2	-0,1	
0:09:30,45	0,2	-0,1	
0:09:30,46	0,2	-0,1	
0:09:30,47	0,2	-0,1	
0:09:30,48	0,2	-0,1	
0:09:30,49	0,2	-0,1	
0:09:30,5	0,2	-0,1	
0:09:30,51	0,2	-0,1	
0:09:30,52	0,2	-0,1	
0:09:30,53	0,2	-0,1	
0:09:30,54	0,2	-0,1	
0:09:30,55	0,2	-0,1	
0:09:30,56	0,2	-0,1	
0:09:30,57	0,2	-0,1	
0:09:30,58	0,2	-0,1	
0:09:30,59	0,2	-0,1	
0:09:30,6	0,2	-0,1	
0:09:30,61	0,2	-0,1	
0:09:30,62	0,2	-0,1	
0:09:30,63	0,2	-0,1	
0:09:30,64	0,2	-0,1	
0:09:30,65	0,2	-0,1	
0:09:30,66	0,2	-0,1	
0:09:30,67	0,2	-0,1	
0:09:30,68	0,2	-0,1	
0:09:30,69	0,2	-0,1	
0:09:30,7	0,2	-0,1	
0:09:30,71	0,2	-0,1	
0:09:30,72	0,2	-0,1	
0:09:30,73	0,2	-0,1	
0:09:30,74	0,2	-0,1	
0:09:30,75	0,2	-0,1	
0:09:30,76	0,2	-0,1	
0:09:30,77	0,2	-0,1	
0:09:30,78	0,2	-0,1	
0:09:30,79	0,2	-0,1	
0:09:30,8	0,2	-0,1	
0:09:30,81	0,2	-0,1	
0:09:30,82	0,2	-0,1	
0:09:30,83	0,2	-0,1	
0:09:30,84	0,2	-0,1	
0:09:30,85	0,2	-0,1	
0:09:30,86	0,2	-0,1	
0:09:30,87	0,2	-0,1	
0:09:30,88	0,2	-0,1	
0:09:30,89	0,2	-0,1	
0:09:30,9	0,2	-0,1	
0:09:30,91	0,2	-0,1	
0:09:30,92	0,2	-0,1	
0:09:30,93	0,2	-0,1	
0:09:30,94	0,2	-0,1	
0:09:30,95	0,2	-0,1	
0:09:30,96	0,2	-0,1	
0:09:30,97	0,2	-0,1	
0:09:30,98	0,2	-0,1	
0:09:30,99	0,2	-0,1	
0:09:31,0	0,2	-0,1	
0:09:31,01	0,2	-0,1	
0:09:31,02	0,2	-0,1	
0:09:31,03	0,2	-0,1	
0:09:31,04	0,2	-0,1	
0:09:31,05	0,2	-0,1	
0:09:31,06	0,2	-0,1	
0:09:31,07	0,2	-0,1	
0:09:31,08	0,2	-0,1	
0:09:31,09	0,2	-0,1	
0:09:31,1	0,2	-0,1	
0:09:31,11	0,2	-0,1	
0:09:31,12	0,2	-0,1	
0:09:31,13	0,2	-0,1	
0:09:31,14	0,2	-0,1	
0:09:31,15	0,2	-0,1	
0:09:31,16	0,2	-0,1	
0:09:31,17	0,2	-0,1	
0:09:31,18	0,2	-0,1	
0:09:31,19	0,2	-0,1	
0:09:31,2	0,2	-0,1	
0:09:31,21	0,2	-0,1	
0:09:31,22	0,2	-0,1	
0:09:31,23	0,2	-0,1	
0:09:31,24	0,2	-0,1	
0:09:31,25	0,2	-0,1	
0:09:31,26	0,2	-0,1	
0:09:31,27	0,2	-0,1	
0:09:31,28	0,2	-0,1	
0:09:31,29	0,2	-0,1	
0:09:31,3	0,2	-0,1	
0:09:31,31	0,2	-0,1	
0:09:31,32	0,2	-0,1	
0:09:31,33	0,2	-0,1	
0:09:31,34	0,2	-0,1	
0:09:31,35	0,2	-0,1	
0:09:31,36	0,2	-0,1	
0:09:31,37	0,2	-0,1	
0:09:31,38	0,2	-0,1	
0:09:31,39	0,2	-0,1	
0:09:31,4	0,2	-0,1	
0:09:31,41	0,2	-0,1	
0:09:31,42	0,2	-0,1	
0:09:31,43	0,2	-0,1	
0:09:31,44	0,2	-0,1	
0:09:31,45	0,2	-0,1	
0:09:31,46	0,1	-0,1	
0:09:31,47	0,3	-0,1	
0:09:31,48	0,2	-0,2	
0:09:31,49	0,2	-0,1	
0:09:31,5	0,2	-0,1	
0:09:31,51	0,2	-0,1	
0:09:31,52	0,2	-0,1	
0:09:31,53	0,2	-0,1	
0:09:31,54	0,2	-0,1	
0:09:31,55	0,2	-0,1	
0:09:31,56	0,2	-0,1	
0:09:31,57	0,2	-0,1	
0:09:31,58	0,2	-0,1	
0:09:31,59	0,2	-0,1	
0:09:31,6	0,2	-0,0	
0:09:31,61	0,2	-0,1	
0:09:31,62	0,2	-0,1	
0:09:31,63	0,2	-0,1	
0:09:31,64	0,2	-0,1	
0:09:31,65	0,2	-0,1	
0:09:31,66	0,2	-0,1	
0:09:31,67	0,2	-0,1	
0:09:31,68	0,2	-0,1	
0:09:31,69	0,2	-0,1	
0:09:31,7	0,2	-0,1	
0:09:31,71	0,2	-0,1	
0:09:31,72	0,2	-0,1	
0:09:31,73	0,2	-0,1	
0:09:31,74	0,2	-0,1	
0:09:31,75	0,2	-0,1	
0:09:31,76	0,2	-0,1	
0:09:31,77	0,2	-0,1	
0:09:31,78	0,2	-0,1	
0:09:31,79	0,2	-0,1	
0:09:31,8	0,2	-0,1	
0:09:31,81	0,2	-0,1	
0:09:31,82	0,2	-0,1	
0:09:31,83	0,2	-0,1	
0:09:31,84	0,2	-0,1	
0:09:31,85	0,2	-0,1	
0:09:31,86	0,2	-0,1	
0:09:31,87	0,2	-0,1	
0:09:31,88	0,2	-0,1	
0:09:31,89	0,2	-0,1	
0:09:31,9	0,2	-0,1	
0:09:31,91	0,2	-0,1	
0:09:31,92	0,2	-0,1	
0:09:31,93	0,2	-0,1	
0:09:31,94	0,2	-0,1	
0:09:31,95	0,2	-0,1	
0:09:31,96	0,2	-0,1	
0:09:31,97	0,2	-0,1	
0:09:31,98	0,2	-0,1	
0:09:31,99	0,2	-0,1	
0:09:32,0	0,2	-0,1	
0:09:32,01	0,2	-0,1	
0:09:32,02	0,2	-0,1	
0:09:32,03	0,2	-0,1	
0:09:32,04	0,2	-0,1	
0:09:32,05	0,2	-0,1	
0:09:32,06	0,2	-0,1	
0:09:32,07	0,2	-0,1	
0:09:32,08	0,2	-0,1	
0:09:32,09	0,2	-0,1	
0:09:32,1	0,2	-0,1	
0:09:32,11	0,2	-0,1	
0:09:32,12	0,2	-0,1	
0:09:32,13	0,2	-0,1	
0:09:32,14	0,2	-0,1	
0:09:32,15	0,2	-0,1	
0:09:32,16	0,2	-0,1	
0:09:32,17	0,2	-0,1	
0:09:32,18	0,2	-0,1	
0:09:32,19	0,2	-0,1	
0:09:32,2	0,2	-0,1	
0:09:32,21	0,2	-0,1	
0:09:32,22	0,2	-0,1	
0:09:32,23	0,2	-0,1	
0:09:32,24	0,2	-0,1	
0:09:32,25	0,2	-0,1	
0:09:32,26	0,2	-0,1	
0:09:32,27	0,2	-0,1	
0:09:32,28	0,2	-0,1	
0:09:32,29	0,2	-0,1	
0:09:32,3	0,2	-0,1	
0:09:32,31	0,2	-0,1	
0:09:32,32	0,2	-0,1	
